Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
34,37,5,6,29,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00006.png
36,38,6,6,31,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00007.png
38,37,6,5,33,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00008.png
39,38,6,5,34,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00009.png
39,40,5,6,34,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00010.png
40,40,5,5,34,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00011.png
42,44,6,6,36,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00012.png
43,44,6,5,37,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00013.png
45,46,6,6,39,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00014.png
47,48,6,6,41,42,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00015.png
48,48,6,5,43,43,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00016.png
50,51,6,6,45,46,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00017.png
52,53,5,5,47,48,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00018.png
56,55,6,5,51,50,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00019.png
58,59,6,6,53,53,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00020.png
61,63,6,6,56,57,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00021.png
65,68,6,7,60,62,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00022.png
71,71,6,6,65,65,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00023.png
80,81,8,8,73,74,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00024.png
87,90,7,8,80,82,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00025.png
99,101,9,9,90,92,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00026.png
109,114,9,10,100,104,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00027.png
124,133,10,12,114,122,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00028.png
147,156,13,14,134,142,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00011_00029.png
28,28,6,5,23,23,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00000.png
28,30,5,6,23,25,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00001.png
30,31,6,6,25,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00002.png
30,32,6,6,25,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00003.png
31,32,6,6,26,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00004.png
32,33,6,6,26,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00005.png
32,33,5,6,26,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00006.png
33,34,6,6,27,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00007.png
33,34,5,5,27,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00008.png
34,36,5,6,29,31,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00009.png
36,38,5,6,30,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00010.png
36,37,5,5,31,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00011.png
38,39,6,5,33,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00012.png
39,40,5,5,33,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00013.png
39,42,5,5,34,37,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00014.png
40,43,5,5,35,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00015.png
44,45,6,5,39,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00016.png
46,48,6,5,41,42,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00017.png
48,50,5,5,43,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00018.png
52,54,5,5,47,49,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00019.png
55,56,6,5,50,51,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00020.png
59,60,6,5,54,55,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00021.png
65,64,6,5,59,59,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00022.png
72,72,7,6,66,66,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00023.png
74,76,6,7,68,70,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00024.png
83,85,7,7,75,77,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00025.png
93,96,9,8,85,88,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00026.png
105,109,9,9,96,100,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00027.png
112,120,9,11,103,110,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00028.png
136,143,12,13,125,131,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00012_00029.png
31,31,6,6,26,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00000.png
30,32,5,6,25,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00001.png
31,32,5,6,25,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00002.png
34,33,6,5,29,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00003.png
34,35,6,6,29,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00004.png
35,35,6,6,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00005.png
36,36,6,6,31,31,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00006.png
36,37,5,6,31,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00007.png
36,38,5,6,31,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00008.png
37,39,5,6,32,34,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00009.png
39,39,5,5,34,34,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00010.png
41,41,6,6,36,36,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00011.png
42,42,6,5,37,37,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00012.png
44,43,6,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00013.png
44,45,5,5,38,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00014.png
45,45,6,5,40,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00015.png
46,47,5,5,41,42,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00016.png
49,50,6,5,44,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00017.png
50,51,5,5,45,46,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00018.png
52,53,5,5,47,48,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00019.png
57,56,6,5,51,51,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00020.png
60,59,5,5,54,54,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00021.png
63,63,5,6,57,58,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00022.png
69,69,6,7,62,63,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00023.png
71,71,6,6,65,65,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00024.png
80,80,8,7,73,73,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00025.png
87,88,8,8,80,81,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00026.png
93,94,8,9,85,86,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00027.png
107,107,10,10,98,98,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00028.png
115,116,10,10,105,106,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00013_00029.png
33,34,5,6,28,29,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00000.png
33,33,5,5,28,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00001.png
33,34,5,5,28,29,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00002.png
34,34,5,5,29,29,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00003.png
35,35,5,5,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00004.png
35,35,6,6,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00005.png
35,35,5,5,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00006.png
37,38,5,5,32,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00007.png
37,39,5,6,32,34,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00008.png
39,40,6,6,34,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00009.png
39,39,5,5,34,34,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00010.png
40,40,5,5,35,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00011.png
41,43,5,6,36,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00012.png
43,43,6,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00013.png
45,45,6,6,40,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00014.png
47,46,6,5,42,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00015.png
47,47,5,5,42,42,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00016.png
48,49,5,5,43,44,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00017.png
51,51,6,5,46,46,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00018.png
52,53,5,5,47,48,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00019.png
53,55,5,5,48,50,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00020.png
56,58,5,6,51,53,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00021.png
59,61,5,6,54,56,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00022.png
63,64,6,6,58,59,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00023.png
65,67,6,6,60,61,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00024.png
70,72,6,6,64,66,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00025.png
73,76,6,6,67,70,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00026.png
80,81,8,7,73,74,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00027.png
88,94,8,9,81,86,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00028.png
94,100,8,9,86,92,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00014_00029.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00000.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00001.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00002.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00003.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00004.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00005.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00006.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00007.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00008.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00009.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00010.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00011.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00012.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00013.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00014.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00015.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00016.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00017.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00018.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00019.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00020.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00021.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00022.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00023.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00024.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00025.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00026.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00027.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00028.png
43,43,5,5,38,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00015_00029.png
44,44,6,6,39,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00000.png
44,45,5,6,39,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00001.png
44,44,6,5,39,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00002.png
43,45,5,6,38,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00003.png
45,46,6,6,40,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00004.png
45,46,6,6,40,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00005.png
44,44,5,5,39,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00006.png
46,45,6,5,41,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00007.png
46,45,6,5,41,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00008.png
47,46,6,6,41,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00009.png
47,47,5,6,41,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00010.png
49,46,6,5,43,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00011.png
49,46,6,5,43,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00012.png
48,48,5,5,43,42,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00013.png
49,50,5,6,44,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00014.png
50,49,5,5,44,44,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00015.png
51,50,6,6,46,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00016.png
51,51,5,6,45,46,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00017.png
52,53,6,6,47,47,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00018.png
54,53,6,6,48,47,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00019.png
54,55,5,6,49,49,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00020.png
56,56,6,6,51,51,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00021.png
57,56,6,5,52,51,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00022.png
58,57,6,5,53,52,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00023.png
60,59,6,5,55,54,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00024.png
60,62,5,6,55,57,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00025.png
64,64,6,5,59,59,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00026.png
67,69,6,7,61,63,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00027.png
71,71,7,7,65,65,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00028.png
74,74,7,6,68,68,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00016_00029.png
27,29,6,5,22,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00000.png
27,30,6,6,22,25,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00001.png
27,29,5,5,22,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00002.png
28,29,6,5,23,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00003.png
29,32,6,6,24,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00004.png
30,31,6,5,25,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00005.png
30,32,6,5,25,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00006.png
29,33,5,6,24,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00007.png
33,35,6,6,28,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00008.png
32,35,5,5,27,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00009.png
32,38,5,6,27,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00010.png
32,38,5,6,27,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00011.png
34,38,5,5,29,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00012.png
35,40,6,6,30,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00013.png
35,40,5,5,30,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00014.png
37,42,5,6,32,37,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00015.png
38,43,5,5,33,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00016.png
41,45,5,5,36,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00017.png
44,48,6,6,39,43,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00018.png
46,50,6,6,41,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00019.png
48,51,6,5,43,46,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00020.png
51,53,6,5,46,48,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00021.png
56,58,6,5,51,53,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00022.png
58,62,5,5,53,57,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00023.png
63,68,5,6,58,62,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00024.png
69,76,6,7,63,70,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00025.png
80,83,8,8,73,76,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00026.png
86,92,7,9,79,84,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00027.png
106,108,10,10,97,99,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00028.png
119,123,10,10,109,113,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00017_00029.png
30,30,5,5,25,25,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00000.png
31,32,6,6,26,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00001.png
32,32,6,6,27,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00002.png
31,31,5,5,26,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00003.png
32,32,6,6,27,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00004.png
32,31,6,5,27,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00005.png
32,31,5,5,26,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00006.png
32,33,5,6,27,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00007.png
32,32,5,5,27,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00008.png
32,32,5,5,27,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00009.png
33,33,5,5,28,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00010.png
35,34,6,5,30,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00011.png
35,34,5,5,30,29,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00012.png
36,36,5,6,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00013.png
37,36,6,6,32,31,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00014.png
37,37,5,6,31,31,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00015.png
38,37,6,6,33,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00016.png
37,38,5,6,32,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00017.png
38,37,6,5,33,31,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00018.png
40,39,6,6,34,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00019.png
40,38,5,5,34,33,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00020.png
40,40,5,6,35,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00021.png
40,40,5,6,35,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00022.png
41,40,5,5,36,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00023.png
42,41,5,6,36,36,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00024.png
44,43,6,6,39,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00025.png
43,42,5,5,38,37,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00026.png
45,43,6,6,40,38,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00027.png
45,44,5,6,40,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00028.png
47,46,5,6,42,41,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00018_00029.png
27,29,6,6,22,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00000.png
26,29,5,6,21,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00001.png
26,29,5,6,21,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00002.png
28,28,6,5,23,23,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00003.png
27,28,5,5,22,23,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00004.png
30,29,6,5,25,24,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00005.png
28,31,5,6,23,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00006.png
30,31,6,6,25,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00007.png
29,31,5,6,24,26,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00008.png
31,32,5,6,26,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00009.png
32,33,5,6,27,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00010.png
33,32,6,5,28,27,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00011.png
32,33,5,5,27,28,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00012.png
35,35,5,5,30,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00013.png
34,35,5,5,29,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00014.png
36,35,6,5,31,30,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00015.png
36,37,5,6,31,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00016.png
37,37,5,5,32,32,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00017.png
38,39,5,5,33,34,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00018.png
40,40,5,5,35,35,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00019.png
41,41,6,5,36,36,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00020.png
43,42,6,5,38,37,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00021.png
45,44,6,5,40,39,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00022.png
44,45,5,6,39,40,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00023.png
49,50,6,6,44,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00024.png
50,50,5,5,45,45,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00025.png
54,54,6,6,49,49,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00026.png
56,56,6,5,51,51,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00027.png
59,61,5,5,54,56,Öndeki_Arac?_Geçmek_Yasakt?r,Train/9/00009_00019_00028.png
